code,name
51.71.04.2003,Dangin Puri Kaja
51.71.04.2005,Pemecutan Kaja
51.71.04.2006,Dauh Puri Kaja
51.71.04.2008,Ubung Kaja
51.71.04.2010,Peguyangan Kaja
51.71.04.2011,Peguyangan Kangin
52,NUSA TENGGARA BARAT
52.01,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
52.01,KAB. LOMBOK BARAT
52.01.01,1Gerung
52.01.01.1001,Peningkatan status menjadi Kel Perda No. 2/2012
52.01.01.1004,Peningkatan status menjadi Kel Perda No. 2/2012
52.01.01.1011,Peningkatan status menjadi Kel Perda No. 2/2012
52.01.01.2002,Kebon Ayu
52.01.01.2003,Gapuk
52.01.01.2005,Suka Makmur
52.01.01.2006,Banyu Urip
52.01.01.2007,Babussalam
52.01.01.2008,Dasan Tapen
52.01.01.2009,"Perbaikan nama desa semula Beleke menjadi Beleka, sesuai:
SK. Gubernur NTB No. 156 /Pem.7/2/226;
Peraturan Bupati Lombok Barat Nomor 85 Tahun 2020; dan
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022."
52.01.01.2010,Tempos
52.01.01.2012,Pemekaran desa Perda No. 8/2011
52.01.01.2013,Pemekaran desa Perda No. 8/2011
52.01.01.2014,Pemekaran desa Perda No. 8/2011
52.01.02,-
52.01.02.2001,Kediri
52.01.02.2002,Montong Are
52.01.02.2003,Jagaraga Indah
52.01.02.2004,Gelogor
52.01.02.2005,Rumak
52.01.02.2006,Banyumulek
52.01.02.2007,Ombe Baru
52.01.02.2008,Dasan Baru
52.01.02.2009,Pemekaran desa Perda No. 8/2011
52.01.02.2010,Pemekaran desa Perda No. 8/2011
52.01.03,-
52.01.03.2001,Lembuak
52.01.03.2002,Nyur Lembang
52.01.03.2003,Peresak
52.01.03.2004,Keru
52.01.03.2005,Batu Kuta
52.01.03.2006,Tanak Beak
52.01.03.2007,Sedau
52.01.03.2008,Suranadi
52.01.03.2009,Selat
52.01.03.2010,Lebah Sempage
52.01.03.2011,Sesaot
52.01.03.2012,Dasan Tereng
52.01.03.2013,Badrain
52.01.03.2014,Sembung
52.01.03.2015,"Perbaikan nama desa semula Kramat Jaya menjadi Krama Jaya,
sesuai:
Kep.Bupati No. 11;
Peraturan Bupati Lombok Barat Nomor 71 Tahun 2017; dan
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022."
52.01.03.2016,"Perbaikan nama desa Grimax Indah menjadi Gerimax Indah, sesuai:
Kep.Bupati No. 12;
Peraturan Bupati Lombok Barat Nomor 68 Tahun 2017; dan
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022."
52.01.03.2017,Pemekaran desa Perda No. 8/2011
52.01.03.2018,Pemekaran desa Perda No. 8/2011
52.01.03.2019,Pemekaran desa Perda No. 8/2011
52.01.03.2020,Pemekaran desa Perda No. 8/2011
52.01.03.2021,Pemekaran desa Perda No. 8/2011
52.01.07,-
52.01.07.2001,Sekotong Tengah
52.01.07.2002,Sekotong Barat
52.01.07.2003,Pelangan
52.01.07.2004,Buwun Mas
52.01.07.2005,Kedaro
52.01.07.2006,Batu Putih
52.01.07.2007,Pemekaran desa Perda No. 8/2011
52.01.07.2008,Pemekaran desa Perda No. 8/2011
52.01.07.2009,"Penggabungan dari Dusun Gelumpang, Dusun Kelep Tengah, Dusun
Kelep Barat, Dusun Batu Putih, Dusun Orong Sandat, Dusun Timbal,
Dusun Taman Sejati, Dusun Repok Gapuk, Dusun Pemegatan Perda
No. 11/2012"
52.01.08,-
52.01.08.2001,Bengkel
52.01.08.2002,Merembu
52.01.08.2003,Bagik Polak
52.01.08.2004,Telagawaru
52.01.08.2005,Perampuan
52.01.08.2006,Bajur
52.01.08.2007,Terong Tawah
52.01.08.2008,Kuranji
52.01.08.2009,Karang Bongkot
52.01.08.2010,Labuapi
52.01.08.2011,Pemekaran desa Perda No. 8/2011
52.01.08.2012,Pemekaran desa Perda No. 8/2011
52.01.09,-
52.01.09.2001,Gunungsari
52.01.09.2002,Midang
52.01.09.2003,"Perbaikan nama desa semula Sesele menjadi Sesela, sesuai:
SK. Gubernur NTB No. 156 /Pem.7/2/226, PP Nomor 33 Tahun 1983;
Peraturan Bupati Lombok Barat Nomor 65 Tahun 2021; dan
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022."
52.01.09.2004,Kekait
52.01.09.2005,Kekeri
52.01.09.2006,Mambalan
52.01.09.2007,Dopang
52.01.09.2008,Penimbung
52.01.09.2009,Taman Sari
52.01.09.2010,Jatisela
52.01.09.2011,Guntur Macan
52.01.09.2012,Mekar Sari
52.01.09.2013,Pemekaran desa Perda No. 8/2011
52.01.09.2014,Pemekaran desa Perda No. 8/2011
52.01.09.2015,Pemekaran desa Perda No. 8/2011
52.01.09.2016,Pemekaran desa Perda No. 8/2011
52.01.12,-
52.01.12.2001,Lingsar
52.01.12.2002,"Perbaikan nama desa semula Batu Kumbang menjadi Batu Kumbung,
sesuai:
SK. Gubernur NTB No. 156 /Pem.7/2/226;
Peraturan Daerah Kabupaten Lombok Barat Nomor 10 Tahun 2001;
Peraturan Bupati Lombok Barat Nomor 57 Tahun 2017; dan
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022."
52.01.12.2003,Sigerongan
52.01.12.2004,Duman
52.01.12.2005,Karang Bayan
52.01.12.2006,Langko
52.01.12.2007,Dasan Geria
52.01.12.2008,Peteluan Indah
52.01.12.2009,Gegerung
52.01.12.2010,Batu Mekar
52.01.12.2011,Pemekaran desa Perda No. 8/2011
52.01.12.2012,Pemekaran desa Perda No. 8/2011
52.01.12.2013,Pemekaran desa Perda No. 8/2011
52.01.12.2014,Pemekaran desa Perda No. 8/2011
52.01.12.2015,Pemekaran desa Perda No. 8/2011
52.01.13,-
52.01.13.2001,Lembar
52.01.13.2002,Jembatan Kembar
52.01.13.2003,Mareje
52.01.13.2004,Sekotong Timur
52.01.13.2005,Labuan Tereng
52.01.13.2006,Pemekaran desa Perda No. 8/2011
52.01.13.2007,Pemekaran desa Perda No. 8/2011
52.01.13.2008,Pemekaran desa Perda No. 8/2011
52.01.13.2009,"Penggabungan dari Dusun Jembatan Kembar, Dusun Beroro, Dusun
Tibu Lilin, Dusun Dasan Belo Perda No. 11/2012"
52.01.13.2010,"Penggabungan dari Dusun Eyat Mayang, Dusun Eyat Mayang Utara,
Dusun Penyeleng, Dusun Jelateng Barat Perda No. 11/2012"
52.01.14,-
52.01.14.2001,Batulayar
52.01.14.2002,Meninting
52.01.14.2003,Sandik
52.01.14.2004,Lembah Sari
52.01.14.2005,Senteluk
52.01.14.2006,Senggigi
52.01.14.2007,Pemekaran desa Perda No. 8/2011
52.01.14.2008,Pemekaran desa Perda No. 8/2011
52.01.14.2009,"Penggabungan dari Dusun Batu Bolong Grya, Dusun Batu Bolong
Duduk, Dusun Duduk Atas, Dusun Batu Layar, Dusun Melase Perda
No. 11/2012"
52.01.15,-
52.01.15.2001,Kuripan
52.01.15.2002,Jagaraga
52.01.15.2003,Kuripan Utara
52.01.15.2004,Kuripan Selatan
52.01.15.2005,Pemekaran desa Perda No. 8/2011
52.01.15.2006,Pemekaran desa Perda No. 8/2011
52.02,KAB. LOMBOK TENGAH
52.02,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
52.02.01,1Praya
52.02.01.1001,1Praya
52.02.01.1002,2Leneng
52.02.01.1003,3Gerunung
52.02.01.1004,4Semayan
52.02.01.1005,5Perapen
52.02.01.1006,6Tiwugalih
52.02.01.1007,7Gonjak
52.02.01.1008,8Panji Sari
52.02.01.1009,9Renteng
52.02.01.2010,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.01.2011,Aik Mual
52.02.01.2012,Montong Terep
52.02.01.2013,Jago
52.02.01.2014,Bunut Baok
52.02.01.2015,"Perda No. 10/2010, Pemekaran dari sebagian wil. Aik Mual"
52.02.02,-
52.02.02.2001,Barejulat
52.02.02.2002,Ubung
52.02.02.2003,Jelantik
52.02.02.2004,Labulia
52.02.02.2005,Batu Tulis
52.02.02.2006,Perina
52.02.02.2007,Pengenjek
52.02.02.2008,Puyung
52.02.02.2009,Nyerot
52.02.02.2010,Sukarara
52.02.02.2011,Gemel
52.02.02.2012,Bonjeruk
52.02.02.2013,Bunkate
52.02.03,-
52.02.03.2001,Bujak
52.02.03.2002,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.03.2003,Peresak
52.02.03.2004,Mantang
52.02.03.2005,Aik Darek
52.02.03.2006,Tampak Siring
52.02.03.2007,Barabali
52.02.03.2008,Beber
52.02.03.2009,Pagutan
52.02.03.2010,"Perda No. 2/2010, Pemekaran dari sebagian wil. Desa Aik Darek"
52.02.03.2011,"Pemekaran dari Desa Beber ; Perda Kab. Lombok Tengah No. 8 Tahun
2022 tentang Pembentukan Desa Lendang Tampel Kecamatan
Batukliang Kabupaten Lombok Tengah"
52.02.04,-
52.02.04.2001,Sengkol
52.02.04.2002,Segala Anyar
52.02.04.2003,Sukadana
52.02.04.2004,Teruwai
52.02.04.2005,Pengengat
52.02.04.2006,Kawo
52.02.04.2007,Gapura
52.02.04.2008,Rembitan
52.02.04.2009,Kuta
52.02.04.2010,Pengembur
52.02.04.2011,Tumpak
52.02.04.2012,Mertak
52.02.04.2013,Prabu
52.02.04.2014,Tanak Awu
52.02.04.2015,Ketara
52.02.04.2016,"Perda No. 8/2010, Pemekaran dari sebagian wil. Desa Teruwai"
52.02.04.2017,"Pemekaran dari Desa Pengengat; Perda Kab. Lombok Tengah No. 19
Tahun 2022 tentang Pembentukan DesaDadap Kecamatan Pujut
Kabupaten Lombok Tengah"
52.02.04.2018,"Pemekaran dari Desa Pengembur ; Perda Kab. Lombok Tengah No. 10
Tahun 2022 tentang Pembentukan Desa Kerame Jati Kecamatan Pujut
Kabupaten Lombok Tengah"
52.02.05,-
52.02.05.2001,Bonder
52.02.05.2002,Banyu Urip
52.02.05.2003,Mangkung
52.02.05.2004,Kateng
52.02.05.2005,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.05.2006,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.05.2007,"Perbaikan nama desa semula Selong Blanak menjadi Selong Belanak,
sesuai:
Surat Bupati Lombok Tengah No.410/209/DPMD/2022 Tanggal 25
Agustus 2022; dan
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022."
52.02.05.2008,Mekar Sari
52.02.05.2009,Batujai
52.02.05.2010,"Perda No. 7/2010, Pemekaran dari sebagian wil. Desa Setanggor"
52.02.06,-
52.02.06.2001,Sukaraja
52.02.06.2002,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.06.2003,Semoyang
52.02.06.2004,Mujur
52.02.06.2005,Landah
52.02.06.2006,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.06.2007,Bilelando
52.02.06.2008,Ganti
52.02.06.2009,Marong
52.02.06.2010,Kidang
52.02.06.2011,"Pemekaran dari Desa Beleka; Perda Kab. Lombok Tengah No. 15
Tahun 2022 tentang Pembentukan Desa Beleke Deye Kecamatan
Praya Timur Kabupaten Lombok Tengah"
52.02.06.2012,"Pemekaran dari Desa Beleka ; Perda Kab. Lombok Tengah No. 14
Tahun 2022 tentang Pembentukan Desa Beleke Lebe Sane Kecamatan
Praya Timur Kabupaten Lombok Tengah"
52.02.06.2013,"Pemekaran dari Desa Ganti ; Perda Kab. Lombok Tengah No. 18 Tahun
2022 tentang Pembentukan Desa Pegonak Keamatan Praya Timur
Kabupaten Lombok Tengah"
52.02.06.2014,"Pemekaran dari Desa Ganti ; Perda Kab. Lombok Tengah No. 9 Tahun
2022 tentang Pembentukan Desa Jero Puri Kecamatan Praya Timur
Kabupaten Lombok Tengah"
52.02.07,-
52.02.07.2001,Lekor
52.02.07.2002,Langko
52.02.07.2003,Janapria
52.02.07.2004,Loang Maka
52.02.07.2005,Saba
52.02.07.2006,Bakan
52.02.07.2007,Durian
52.02.07.2008,Pendem
52.02.07.2009,Selebung Rembiga
52.02.07.2010,Kerembong
52.02.07.2011,"Perda No. 5/2010, Pemekaran dari sebagian wil. Desa Saba"
52.02.07.2012,"Perda No. 5/2010, Pemekaran dari sebagian wil. Desa Janapria"
52.02.07.2013,"Pemekaran dari Desa Loang Maka ; Perda Kab. Lombok Tengah No. 12
Tahun 2022 tentang Pembentukan Desa Prako Kecamatan Janapria
Kabupaten Lombok Tengah"
52.02.07.2014,"Pemekaran dari Desa Loang Maka ; Perda Kab. Lombok Tengah No. 13
Tahun 2022 tentang Pembentukan Desa Tibu Sisok Kecamatan
Janapria Kabupaten Lombok Tengah"
52.02.07.2015,"Pemekaran dari Desa Saba ; Perda Kab. Lombok Tengah No. 6 Tahun
2022 tentang Pembentukan Desa Janggawana Kecamatan Janapria
Kabupaten Lombok Tengah"
52.02.07.2016,"Pemekaran dari Desa Saba ; Perda Kab. Lombok Tengah No. 7 Tahun
2022 tentang Pembentukan Desa Lingkok Berenge Kecamatan
Janapria Kabupaten Lombok Tengah"
52.02.08,-
52.02.08.2001,"Perbaikan nama desa semula Pringarata menjadi Pringgarata, sesuai:
Surat Bupati Lombok Tengah No.410/209/DPMD/2022 Tanggal 25
Agustus 2022; dan
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022."
52.02.08.2002,Sepakek
52.02.08.2003,Murbaya
52.02.08.2004,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.08.2005,Sintung
52.02.08.2006,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.08.2007,Pemepek
52.02.08.2008,"Perda No. 3/2010, Pemekaran dari sebagian wil. Desa Bagu"
52.02.08.2009,"Perda No. 3/2010, Pemekaran dari sebagian wil. Desa Pringgarata"
52.02.08.2010,"Perda No. 3/2010, Pemekaran dari sebagian wil. Desa Pringgarata"
52.02.08.2011,"Perda No. 3/2010, Pemekaran dari sebagian wil. Desa Sintung"
52.02.09,-
52.02.09.2001,Lendang Are
52.02.09.2002,Monggas
52.02.09.2003,Muncan
52.02.09.2004,Bebuak
52.02.09.2005,Kopang Rembiga
52.02.09.2006,Dasan Baru
52.02.09.2007,Montong Gamang
52.02.09.2008,Darmaji
52.02.09.2009,Wajageseng
52.02.09.2010,"Perda No. 9/2010, Pemekaran dari sebagian wil. Desa Wajageseng"
52.02.09.2011,"Perda No. 9/2010, Pemekaran dari sebagian wil. Desa Muncan"
52.02.09.2012,"Pemekaran dari Desa Kopang Rembiga ; Perda Kab. Lombok Tengah
No. 17 Tahun 2022 tentang Pembentukan Desa Berinding Kecamatan
Kopang Kabupaten Lombok Tengah"
52.02.09.2013,"Pemekaran dari Desa Dasan Baru ; Perda Kab. Lombok Tengah No. 16
Tahun 2022 tentang Pembentukan Desa Pajangan Kecamatan Kopang
Kabupaten Lombok Tengah"
52.02.10,10Praya Tengah
52.02.10.1001,1Gerantung
52.02.10.1002,2Jontlak
52.02.10.1003,3Sasake
52.02.10.2004,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.10.2005,Beraim
52.02.10.2006,Batunyala
52.02.10.2007,Lajut
52.02.10.2008,Pengadang
52.02.10.2009,Kelebuh
52.02.10.2010,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.10.2011,"Perda No. 6/2010, Pemekaran dari sebagian wil. Desa Beraim"
52.02.10.2012,"Perda No. 6/2010, Pemekaran dari sebagian wil. Desa Jurang Jaler"
52.02.10.2013,"Pemekaran dari Desa Kelebuh ; Perda Kab. Lombok Tengah No. 11
Tahun 2022 tentang Pembentukan Desa Lelong Jati Kecamatan Praya
Tengah Kabupaten Lombok Tengah"
52.02.11,-
52.02.11.2001,Montong Sapah
52.02.11.2002,Ungga
52.02.11.2003,Kabul
52.02.11.2004,Pelambik
52.02.11.2005,Darek
52.02.11.2006,Ranggagata
52.02.11.2007,Pandan Indah
52.02.11.2008,Serage
52.02.11.2009,Montong Ajan
52.02.11.2010,Batu Jangkih
52.02.11.2011,"Perda No. 4/2010, Pemekaran dari sebagian wil. Desa Serage"
52.02.11.2012,"Pemekaran dari Desa Batu Jangkih ; Perda Kab. Lombok Tengah No. 5
Tahun 2022 tentang Pembentukan Desa Pandan Tinggang Kecamatan
Praya Barat Daya Kabupaten Lombok Tengah"
52.02.12,-
52.02.12.2001,Lantan
52.02.12.2002,Setiling
52.02.12.2003,Tanak Beak
52.02.12.2004,Aik Bukaq
52.02.12.2005,Teratak
52.02.12.2006,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.12.2007,Mas-mas
52.02.12.2008,Karang Sidemen
52.03,KAB. LOMBOK TIMUR
52.03,"Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
52.03.01,-
52.03.01.2001,Tanjung Luar
52.03.01.2002,Pijot
52.03.01.2003,Selebung Ketangga
52.03.01.2004,Sepit
52.03.01.2005,Pemekaran sebagian Desa Sepit Perda No. 15/2010
52.03.01.2006,Pemekaran sebagian Desa Sepit Perda No. 15/2010
52.03.01.2007,Pemekaran sebagian Desa Selebung Ketanga Perda No. 15/2010
52.03.01.2008,Pemekaran sebagian Desa Selebung Ketanga Perda No. 15/2010
52.03.01.2009,"Pemekaran Desa Pijot, Perda No. 7/2011"
52.03.01.2010,"Pemekaran Desa Selebung Ketangga, Perda No. 7/2011"
52.03.01.2011,"Pemekaran Desa Selebung Ketangga, Perda No. 7/2011"
52.03.01.2012,"Pemekaran Desa Selebung Ketangga, Perda No. 7/2011"
52.03.01.2013,"Pemekaran Desa Sepit, Perda No. 7/2011"
52.03.01.2014,"Pemekaran Desa Selebung Ketangga, Perda No. 7/2011"
52.03.01.2015,Pemekaran desa Perda No. 4/2012
52.03.02,-
52.03.02.2001,Suwangi
52.03.02.2002,Sakra
52.03.02.2003,Kabar
52.03.02.2004,Rumbuk
52.03.02.2005,Keselet
52.03.02.2006,Pemekaran sebagian Desa Sakra Perda No. 15/2010
52.03.02.2007,Pemekaran sebagian Desa Rumbuk Perda No. 15/2010
52.03.02.2008,Pemekaran sebagian Desa Suwangi Perda No. 15/2010
52.03.02.2009,"Pemekaran Desa Sakra, Perda No. 7/2011"
52.03.02.2010,"Pemekaran Desa Keselet, Perda No. 7/2011"
52.03.02.2011,Pemekaran desa Perda No. 4/2012
52.03.02.2012,Pemekaran desa Perda No. 4/2012
52.03.03,-
52.03.03.2001,Jenggik
52.03.03.2002,Rarang
52.03.03.2003,Suradadi
52.03.03.2004,Santong
52.03.03.2005,Terara
52.03.03.2006,Sukadana
52.03.03.2007,Rarang Selatan
52.03.03.2008,Pemekaran sebagian Desa Suradadi Perda No. 15/2010
52.03.03.2009,Pemekaran sebagian Desa Jenggik Perda No. 15/2010
52.03.03.2010,Pemekaran sebagian Desa Rarang Perda No. 15/2010
52.03.03.2011,Pemekaran sebagian Desa Santong Perda No. 15/2010
52.03.03.2012,Pemekaran sebagian Desa Suradadi Perda No. 15/2010
52.03.03.2013,"Pemekaran Desa Rarang Selatan, Perda No. 7/2011"
52.03.03.2014,"Pemekaran Desa Sukadana, Perda No. 7/2011"
52.03.03.2015,Pemekaran desa Perda No. 4/2012
52.03.03.2016,Pemekaran desa Perda No. 4/2012
52.03.04,-
52.03.04.2001,Semaya
52.03.04.2002,Sikur
52.03.04.2003,Montong Baan
52.03.04.2004,Loyok
52.03.04.2005,Kota Raja
52.03.04.2006,Tete Batu
52.03.04.2007,Kembang Kuning
52.03.04.2008,Pemekaran sebagian Desa Montong Baan Perda No. 15/2010
52.03.04.2009,Pemekaran sebagian Desa Loyok Perda No. 15/2010
52.03.04.2010,"Pemekaran Desa Semaya, Perda No. 7/2011"
52.03.04.2011,"Pemekaran Desa Tetebatu, Perda No. 7/2011"
52.03.04.2012,"Pemekaran Desa Kembangkuning, Perda No. 7/2011"
52.03.04.2013,"Pemekaran Desa Sikur, Perda No. 7/2011"
52.03.04.2014,Pemekaran desa Perda No. 4/2012
52.03.05,-
52.03.05.2001,Kesik
52.03.05.2002,Paokmotong
52.03.05.2003,Masbagik Selatan
52.03.05.2004,Masbagik Timur
52.03.05.2005,Masbagik Utara
52.03.05.2006,Danger
52.03.05.2007,Lendang Nangka
52.03.05.2008,Pemekaran sebagian Desa Masbagik Utara Perda No. 15/2010
52.03.05.2009,Pemekaran sebagian Desa Lendang Nangka Perda No. 15/2010
52.03.05.2010,Pemekaran sebagian Desa Dangen Perda No. 15/2010
52.03.06,-
52.03.06.2001,Setanggor
52.03.06.2002,Jantuk
52.03.06.2003,Padamara
52.03.06.2004,Dasan Lekong
52.03.06.2005,Sukamulia
52.03.06.2006,Pemekaran sebagian Desa Lekong Perda No. 15/2010
52.03.06.2007,"Pemekaran Desa Sukamulia, Perda No. 7/2011"
52.03.06.2008,Pemekaran desa Perda No. 4/2012
52.03.06.2009,Pemekaran desa Perda No. 4/2012
52.03.07,7Selong
52.03.07.1001,1Pancor
52.03.07.1002,2Selong
52.03.07.1003,3Kelayu Selatan
52.03.07.1004,Perubahan status desa menjadi kelurahan Perda No. 13/2012
52.03.07.1005,5Sekarteja
52.03.07.1006,6Majidi
52.03.07.1007,7Rakam
52.03.07.1008,8Sandu Baya
52.03.07.1009,9Kembang Sari
52.03.07.1010,10Kelayu Utara
52.03.07.1011,11Kelaju Jorong
52.03.07.2012,Pemekaran sebagian Desa Danggen Perda No. 15/2010
52.03.08,-
52.03.08.2001,Bagik Papan
52.03.08.2002,Apit Aik
52.03.08.2003,Kerumut
52.03.08.2004,Pohgading
52.03.08.2005,Batuyang
52.03.08.2006,Pringgabaya
52.03.08.2007,Labuhan Lombok
52.03.08.2008,Pemekaran sebagian Desa Pringgabaya Perda No. 15/2010
52.03.08.2009,Pemekaran sebagian Desa Pohgading Perda No. 15/2010
52.03.08.2010,Pemekaran sebagian Desa Apitaik Perda No. 15/2010
52.03.08.2011,Pemekaran sebagian Desa Kerumut Perda No. 15/2010
52.03.08.2012,Pemekaran sebagian Desa Bagek Papan Perda No. 15/2010
52.03.08.2013,Pemekaran sebagian Desa Labuhan Lombok Perda No. 15/2010
52.03.08.2014,Pemekaran Desa Labuan Lombok Perda No. 7/2011
52.03.08.2015,Pemekaran desa Perda No. 4/2012
52.03.09,-
52.03.09.2002,Aikmel
52.03.09.2003,Kalijaga
52.03.09.2004,Kembang Kerang
52.03.09.2007,Aikmel Utara
52.03.09.2008,Kalijaga Timur
52.03.09.2009,Kalijaga Selatan
52.03.09.2010,Pemekaran sebagian Desa Aikmel Perda No. 15/2010
52.03.09.2011,Pemekaran sebagian Desa Kembang Kerang Perda No. 15/2010
52.03.09.2014,Pemekaran sebagian Desa Aikmel Utara Perda No. 15/2010
52.03.09.2019,"Pemekaran Desa Kalijaga, Perda No. 7/2011"
52.03.09.2020,"Pemekaran Desa Kembang Kerang, Perda No. 7/2011"
52.03.09.2021,"Pemekaran Desa Aik Mel Utara, Perda No. 7/2011"
52.03.09.2023,Pemekaran desa Perda No. 4/2012
52.03.09.2024,Pemekaran desa Perda No. 4/2012
52.03.10,-
52.03.10.2001,Obel-obel
52.03.10.2002,Belanting
52.03.10.2003,Sambalia
52.03.10.2004,Labuhan Pandan
52.03.10.2005,Sugian
52.03.10.2006,"Pemekaran Desa Belanting, Perda No. 7/2011"
52.03.10.2007,"Pemekaran Desa Sambelia, Perda No. 7/2011"
52.03.10.2008,"Pemekaran Desa Sugian, Perda No. 7/2011"
52.03.10.2009,Pemekaran desa Perda No. 4/2012
52.03.10.2010,Pemekaran desa Perda No. 4/2012
52.03.10.2011,Pemekaran desa Perda No. 4/2012
52.03.11,-
52.03.11.2001,Pringga Jurang
52.03.11.2002,Montong Betok
52.03.11.2003,Kilang
52.03.11.2004,Perian
52.03.11.2005,Jenggik Utara
52.03.11.2006,Pemekaran sebagian Desa Pringgajurang Perda No. 15/2010
52.03.11.2007,Pemekaran sebagian Desa Montong Betok Perda No. 15/2010
52.03.11.2008,"Pemekaran Desa Kilang, Perda No. 7/2011"
52.03.12,-
52.03.12.2001,Rempung
52.03.12.2002,Pringgasela
52.03.12.2003,Jurit
52.03.12.2004,Pengadangan
52.03.12.2005,Pemekaran sebagian Desa Pringgasela Perda No. 15/2010
52.03.12.2006,Pemekaran sebagian Desa Jurit Perda No. 15/2010
52.03.12.2007,"Pemekaran Desa Pringgasela, Perda No. 7/2011"
52.03.12.2008,"Pemekaran Desa Pengadangan, Perda No. 7/2011"
52.03.12.2009,Pemekaran desa Perda No. 4/2012
52.03.12.2010,Pemekaran desa Perda No. 4/2012
52.03.13,-
52.03.13.2001,Anjani
52.03.13.2002,Tebaban
52.03.13.2003,Kerongkong
52.03.13.2004,Bagik Payung
52.03.13.2005,Suralaga
52.03.13.2006,Bagik Payung Selatan
52.03.13.2007,Pemekaran sebagian Desa Suralaga Perda No. 15/2010
52.03.13.2008,Pemekaran sebagian Desa Suralaga Perda No. 15/2010
52.03.13.2009,Pemekaran sebagian Desa Suralaga Perda No. 15/2010
52.03.13.2010,"Pemekaran Desa Kerongkong, Perda No. 7/2011"
52.03.13.2011,"Pemekaran Desa Bagik Payung, Perda No. 7/2011"
52.03.13.2012,"Pemekaran Desa Bagik Payung, Perda No. 7/2011"
52.03.13.2013,"Pemekaran Desa Bagik Anjani, Perda No. 7/2011"
52.03.13.2014,"Pemekaran Desa Bagik Anjani, Perda No. 7/2011"
52.03.13.2015,"Pemekaran Desa Tebaban, Perda No. 7/2011"
52.03.14,-
52.03.14.2001,Mamben Daya
52.03.14.2002,Mamben Lauk
52.03.14.2003,Wanasaba
52.03.14.2004,Karang Baru
52.03.14.2005,Bebidas
52.03.14.2006,Tembeng Putik
52.03.14.2007,Pemekaran sebagian Desa Wanasaba Perda No. 15/2010
52.03.14.2008,"Pemekaran Desa Karangbaru, Perda No. 7/2011"
52.03.14.2009,"Pemekaran Desa Tembeng Putik, Perda No. 7/2011"
52.03.14.2010,"Pemekaran Desa Mamben Lauk, Perda No. 7/2011"
52.03.14.2011,"Pemekaran Desa Bebidas, Perda No. 7/2011"
52.03.14.2012,"Pemekaran Desa Karangbaru, Perda No. 7/2011"
52.03.14.2013,"Pemekaran Desa Wanasaba, Perda No. 7/2011"
52.03.14.2014,Pemekaran desa Perda No. 4/2012
52.03.15,-
52.03.15.2001,Sembalun Bumbung
52.03.15.2002,Sembalun Lawang
52.03.15.2003,Sajang
52.03.15.2004,Bilok Petung
52.03.15.2005,"Pemekaran Desa Sembalun Lawang, Perda No. 7/2011"
52.03.15.2006,"Pemekaran Desa Sembalun Lawang, Perda No. 7/2011"
52.03.16,-
52.03.16.2001,Selaparang
52.03.16.2002,Ketangga
52.03.16.2003,Suntalangu
52.03.16.2004,Suela
52.03.16.2005,Sapit
52.03.16.2006,Perigi
52.03.16.2007,Pemekaran sebagian Desa Suntalangu Perda No. 15/2010
