level,kode,nama_wilayah,parent_provinsi,parent_kabupaten,jumlah_desa,luas_wilayah,keterangan
desa,11.06.08.2007,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.08.2008,,,,,,
desa,11.06.08.2009,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.08.2010,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.08.2011,,,,,,
desa,11.06.08.2012,,,,,,
desa,11.06.08.2013,,,,,,
desa,11.06.08.2014,,,,,,
desa,11.06.08.2015,,,,,,
desa,11.06.08.2016,,,,,,
desa,11.06.08.2017,,,,,,
desa,11.06.08.2018,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.08.2019,,,,,,
desa,11.06.08.2020,,,,,,
desa,11.06.08.2021,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.08.2022,,,,,,
desa,11.06.08.2023,,,,,,
desa,11.06.08.2024,,,,,,
desa,11.06.08.2025,,,,,,
kecamatan,11.06.09,Mesjid Raya,,KAB. ACEH BESAR,13.0,,
kecamatan,11.06.09,,,,,,
desa,11.06.09.2001,,,,,,
desa,11.06.09.2002,,,,,,
desa,11.06.09.2003,,,,,,
desa,11.06.09.2004,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.09.2005,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.09.2006,,,,,,
desa,11.06.09.2007,,,,,,
desa,11.06.09.2008,,,,,,
desa,11.06.09.2009,,,,,,
desa,11.06.09.2010,,,,,,
desa,11.06.09.2011,,,,,,
desa,11.06.09.2012,,,,,,
desa,11.06.09.2013,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
kecamatan,11.06.10,,,,,,
kecamatan,11.06.10,Ingin Jaya,,KAB. ACEH BESAR,50.0,,
desa,11.06.10.2001,,,,,,Perubahan status menjadi desa Qanun No. 6/2008
desa,11.06.10.2002,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2003,,,,,,
desa,11.06.10.2004,,,,,,
desa,11.06.10.2005,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2006,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2007,,,,,,
desa,11.06.10.2008,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2009,,,,,,
desa,11.06.10.2010,,,,,,
desa,11.06.10.2012,,,,,,
desa,11.06.10.2013,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2014,,,,,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017. Perbaikan nama desa semula Bueng Ceukok menjadi Bung Ceukok,  sesuai: Qanun No. 2 Tahun 2007; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.06.10.2015,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2016,,,,,,
desa,11.06.10.2017,,,,,,
desa,11.06.10.2018,,,,,,
desa,11.06.10.2019,,,,,,
desa,11.06.10.2020,,,,,,
desa,11.06.10.2021,,,,,,
desa,11.06.10.2022,,,,,,
desa,11.06.10.2023,,,,,,
desa,11.06.10.2024,,,,,,
desa,11.06.10.2025,,,,,,
desa,11.06.10.2026,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2027,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2028,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2029,,,,,,
desa,11.06.10.2030,,,,,,
desa,11.06.10.2031,,,,,,
desa,11.06.10.2032,,,,,,
desa,11.06.10.2033,,,,,,
desa,11.06.10.2035,,,,,,
desa,11.06.10.2041,,,,,,
desa,11.06.10.2042,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2043,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2044,,,,,,
desa,11.06.10.2045,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2046,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2047,,,,,,
desa,11.06.10.2048,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2049,,,,,,
desa,11.06.10.2050,,,,,,
desa,11.06.10.2051,,,,,,
desa,11.06.10.2052,,,,,,
desa,11.06.10.2053,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.10.2054,,,,,,
desa,11.06.10.2056,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
kecamatan,11.06.11,Kuta Baro,,KAB. ACEH BESAR,47.0,,
kecamatan,11.06.11,,,,,,
desa,11.06.11.2001,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2002,,,,,,
desa,11.06.11.2003,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2005,,,,,,
desa,11.06.11.2006,,,,,,
desa,11.06.11.2007,,,,,,
desa,11.06.11.2008,,,,,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017. Perbaikan nama desa semula Lam Baed menjadi Lam Baet, sesuai: Qanun No. 3 Tahun 2007; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.06.11.2009,,,,,,
desa,11.06.11.2016,,,,,,
desa,11.06.11.2018,,,,,,
desa,11.06.11.2019,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2020,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2021,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2022,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2023,,,,,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017. Perbaikan nama desa semula Leupung Ule Alue menjadi Leupung Ulee  Alue, sesuai: Qanun No. 3 Tahun 2007; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.06.11.2024,,,,,,
desa,11.06.11.2025,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2027,,,,,,
desa,11.06.11.2028,,,,,,
desa,11.06.11.2029,,,,,,
desa,11.06.11.2030,,,,,,
desa,11.06.11.2031,,,,,,
desa,11.06.11.2032,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2033,,,,,,
desa,11.06.11.2034,,,,,,
desa,11.06.11.2035,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2036,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2037,,,,,,
desa,11.06.11.2038,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2039,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2040,,,,,,
desa,11.06.11.2041,,,,,,
desa,11.06.11.2042,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.11.2043,,,,,,
desa,11.06.11.2044,,,,,,
desa,11.06.11.2045,,,,,,
desa,11.06.11.2046,,,,,,
desa,11.06.11.2047,,,,,,
desa,11.06.11.2048,,,,,,
desa,11.06.11.2049,,,,,,
desa,11.06.11.2050,,,,,,
desa,11.06.11.2051,,,,,,
desa,11.06.11.2052,,,,,,
desa,11.06.11.2053,,,,,,
kecamatan,11.06.12,,,,,,
kecamatan,11.06.12,Darussalam,,KAB. ACEH BESAR,29.0,,
desa,11.06.12.2001,,,,,,
desa,11.06.12.2002,,,,,,
desa,11.06.12.2003,,,,,,
desa,11.06.12.2004,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.12.2005,,,,,,
desa,11.06.12.2006,,,,,,
desa,11.06.12.2007,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.12.2008,,,,,,
desa,11.06.12.2009,,,,,,
desa,11.06.12.2010,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.12.2011,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.12.2012,,,,,,
desa,11.06.12.2013,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.12.2014,,,,,,
desa,11.06.12.2015,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.12.2016,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.12.2017,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.12.2018,,,,,,
desa,11.06.12.2019,,,,,,
desa,11.06.12.2020,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.12.2021,,,,,,
desa,11.06.12.2022,,,,,,
desa,11.06.12.2023,,,,,,
desa,11.06.12.2025,,,,,,
desa,11.06.12.2026,,,,,,
desa,11.06.12.2027,,,,,,
desa,11.06.12.2028,,,,,,
desa,11.06.12.2029,,,,,,
kecamatan,11.06.13,,,,,,
kecamatan,11.06.13,Pulo Aceh,,KAB. ACEH BESAR,17.0,,
desa,11.06.13.2001,,,,,,
desa,11.06.13.2002,,,,,,
desa,11.06.13.2003,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.13.2004,,,,,,
desa,11.06.13.2005,,,,,,
desa,11.06.13.2006,,,,,,
desa,11.06.13.2007,,,,,,
desa,11.06.13.2008,,,,,,
desa,11.06.13.2009,,,,,,
desa,11.06.13.2010,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.13.2011,,,,,,
desa,11.06.13.2012,,,,,,
desa,11.06.13.2013,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.13.2014,,,,,,
desa,11.06.13.2015,,,,,,
desa,11.06.13.2016,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.13.2017,,,,,,
kecamatan,11.06.14,,,,,,
kecamatan,11.06.14,Lembah Seulawah,,KAB. ACEH BESAR,12.0,,
desa,11.06.14.2001,,,,,,
desa,11.06.14.2002,,,,,,
desa,11.06.14.2003,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.14.2004,,,,,,
desa,11.06.14.2005,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.14.2007,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.14.2008,,,,,,
desa,11.06.14.2009,,,,,,
desa,11.06.14.2010,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.14.2011,,,,,,
desa,11.06.14.2012,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
kecamatan,11.06.15,,,,,,
kecamatan,11.06.15,Kota Jantho,,KAB. ACEH BESAR,13.0,,
desa,11.06.15.2001,,,,,,
desa,11.06.15.2002,,,,,,
desa,11.06.15.2003,,,,,,
desa,11.06.15.2004,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.15.2005,,,,,,
desa,11.06.15.2006,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.15.2007,,,,,,
desa,11.06.15.2008,,,,,,
desa,11.06.15.2009,,,,,,
desa,11.06.15.2010,,,,,,
desa,11.06.15.2011,,,,,,
desa,11.06.15.2012,,,,,,
desa,11.06.15.2013,,,,,,Pemekaran sebagian Desa Jantho Makmur Qanun No. 8/2006
kecamatan,11.06.16,Kuta Cot Glie,,KAB. ACEH BESAR,32.0,,"Perbaikan nama kec. semula Kota Cot Glie menjadi Kuta Cot Glie,  sesuai: Qanun No. 10 Tahun 2000; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
kecamatan,11.06.16,,,,,,"Perbaikan nama kec. semula Kota Cot Glie menjadi Kuta Cot Glie,  sesuai: Qanun No. 10 Tahun 2000; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.06.16.2001,,,,,,
desa,11.06.16.2002,,,,,,
desa,11.06.16.2003,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.16.2004,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.16.2006,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.16.2007,,,,,,
desa,11.06.16.2008,,,,,,
desa,11.06.16.2009,,,,,,
desa,11.06.16.2010,,,,,,
desa,11.06.16.2011,,,,,,
desa,11.06.16.2012,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.16.2013,,,,,,
desa,11.06.16.2014,,,,,,
desa,11.06.16.2015,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.16.2016,,,,,,
desa,11.06.16.2017,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.16.2018,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.16.2019,,,,,,
desa,11.06.16.2020,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.16.2021,,,,,,
desa,11.06.16.2022,,,,,,
desa,11.06.16.2023,,,,,,
desa,11.06.16.2024,,,,,,
desa,11.06.16.2025,,,,,,
desa,11.06.16.2026,,,,,,
desa,11.06.16.2027,,,,,,
desa,11.06.16.2028,,,,,,
desa,11.06.16.2029,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.16.2030,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.16.2031,,,,,,
kecamatan,11.06.17,,,,,,
kecamatan,11.06.17,Kuta Malaka,,KAB. ACEH BESAR,15.0,,
desa,11.06.17.2001,,,,,,
desa,11.06.17.2002,,,,,,
desa,11.06.17.2003,,,,,,
desa,11.06.17.2004,,,,,,
desa,11.06.17.2005,,,,,,
desa,11.06.17.2006,,,,,,
desa,11.06.17.2007,,,,,,
desa,11.06.17.2008,,,,,,
desa,11.06.17.2009,,,,,,
desa,11.06.17.2010,,,,,,
desa,11.06.17.2011,,,,,,
desa,11.06.17.2012,,,,,,
desa,11.06.17.2013,,,,,,
desa,11.06.17.2014,,,,,,
desa,11.06.17.2015,,,,,,
kecamatan,11.06.18,,,,,,
kecamatan,11.06.18,Simpang Tiga,,KAB. ACEH BESAR,18.0,,
desa,11.06.18.2001,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.18.2002,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.18.2003,,,,,,
desa,11.06.18.2004,,,,,,
desa,11.06.18.2005,,,,,,
desa,11.06.18.2006,,,,,,
desa,11.06.18.2007,,,,,,
desa,11.06.18.2008,,,,,,
desa,11.06.18.2009,,,,,,
desa,11.06.18.2010,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.18.2011,,,,,,
desa,11.06.18.2012,,,,,,
desa,11.06.18.2013,,,,,,
desa,11.06.18.2014,,,,,,
desa,11.06.18.2015,,,,,,
desa,11.06.18.2016,,,,,,
desa,11.06.18.2017,,,,,,
kecamatan,11.06.19,,,,,,
kecamatan,11.06.19,Darul Kamal,,KAB. ACEH BESAR,14.0,,
desa,11.06.19.2001,,,,,,
desa,11.06.19.2002,,,,,,
desa,11.06.19.2003,,,,,,
desa,11.06.19.2004,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.19.2005,,,,,,
desa,11.06.19.2006,,,,,,
desa,11.06.19.2007,,,,,,
desa,11.06.19.2008,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.19.2009,,,,,,
desa,11.06.19.2010,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.19.2011,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.19.2012,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.19.2013,,,,,,
desa,11.06.19.2014,,,,,,
kecamatan,11.06.20,,,,,,
kecamatan,11.06.20,Baitussalam,,KAB. ACEH BESAR,13.0,,
desa,11.06.20.2001,,,,,,
desa,11.06.20.2002,,,,,,
desa,11.06.20.2003,,,,,,
desa,11.06.20.2004,,,,,,
desa,11.06.20.2005,,,,,,
desa,11.06.20.2006,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.20.2007,,,,,,
desa,11.06.20.2008,,,,,,
desa,11.06.20.2009,,,,,,
desa,11.06.20.2010,,,,,,
desa,11.06.20.2011,,,,,,
desa,11.06.20.2013,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
kecamatan,11.06.21,Krueng Barona Jaya,,KAB. ACEH BESAR,12.0,,
kecamatan,11.06.21,,,,,,
desa,11.06.21.2001,,,,,,
desa,11.06.21.2002,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.06.21.2003,,,,,,
desa,11.06.21.2004,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
